EBELN,EBELP,MATNR,MAKTX,LIFNR,PROGRAM,CRITICALITY,MENGE,MEINS,NETPR,NETWR,WAERS,EINDT,BEDAT,ACTUAL_DELIVERY,DELAY_DAYS,PAD_ANOMALY,STATUS
45108071,00010,NSN-6339-683165,Cryo valve assembly,100021,Gateway,Essential,35,EA,685418.03,23989631.03,USD,2026-11-06,2026-05-27,2026-11-06,0,,Open
45108072,00010,NSN-4817-175532,Composite interstage panel,100081,Gateway,Critical,3,LOT,7491272.29,22473816.86,USD,2026-09-17,2026-03-09,2026-09-17,0,,Open
45108073,00010,NSN-1571-176461,Combustion chamber liner,100070,Moon-Base,Critical,29,EA,4739705.35,137451455.1,USD,2026-08-18,2025-12-13,2026-08-18,0,,Open
45108074,00010,NSN-8570-343118,Telemetry decoder,100010,Gateway,Routine,31,LOT,300579.93,9317977.81,USD,2026-04-29,2026-03-13,2026-04-29,0,,Delivered
45108075,00010,NSN-1092-446620,Solar array wing,100059,EGS-Ground,Essential,19,LOT,115592.99,2196266.8,USD,2026-07-12,2026-05-18,2026-07-12,0,,Open
45108076,00010,NSN-7240-726410,Rad-hard memory array,100039,SR1-Freedom,Essential,34,EA,2019949.85,68678295.04,USD,2026-10-07,2026-04-16,2026-10-07,0,,Open
45108077,00010,NSN-1571-176461,Combustion chamber liner,100085,Moon-Base,Critical,13,EA,5116828.62,66518772.0,USD,2026-08-24,2025-12-19,2026-08-24,0,,Open
45108078,00010,NSN-3831-471136,Ground command toolkit,100087,Moon-Base,Critical,11,LOT,323023.1,3553254.11,USD,2026-12-08,2026-05-07,2027-01-28,51,,Open-Late
45108079,00010,NSN-4271-940181,Titanium thrust bracket,100092,Artemis-3,Essential,21,EA,1272653.71,26725727.91,USD,2026-03-17,2026-01-18,2026-03-17,0,,Delivered
45108080,00010,NSN-2353-862400,Solar array wing,100119,Artemis-3,Essential,23,EA,265973.2,6117383.58,USD,2026-07-28,2026-04-28,2026-07-28,0,,Open
45108081,00010,NSN-4002-901834,Heat-pipe radiator panel,100013,Artemis-3,Critical,35,EA,2153779.05,75382266.6,USD,2026-05-14,2025-10-21,2026-09-01,110,,Open-Late
45108082,00010,NSN-1265-373441,Composite interstage panel,100003,Moon-Base,Essential,3,SET,977963.07,2933889.22,USD,2026-07-21,2026-02-20,2026-07-21,0,,Open
45108083,00010,NSN-4638-552917,Combustion chamber liner,100092,SR1-Freedom,Essential,18,EA,1237189.44,22269409.86,USD,2026-08-17,2026-05-27,2026-08-17,0,,Open
45108084,00010,NSN-6824-775885,Inertial measurement unit,100081,Moon-Base,Critical,20,LOT,2336804.4,46736087.92,USD,2027-03-23,2026-02-22,2027-03-23,0,,Open
45108085,00010,NSN-4170-433222,Cryo valve assembly,100042,Moon-Base,Essential,35,EA,1669464.41,58431254.4,USD,2026-03-26,2025-11-23,2026-03-26,0,,Delivered
45108086,00010,NSN-2481-265271,Combustion chamber liner,100083,Moon-Base,Routine,6,EA,70174.11,421044.66,USD,2025-12-27,2025-12-07,2025-12-27,0,,Delivered
45108087,00010,NSN-2771-785315,Inertial measurement unit,100119,Gateway,Routine,33,EA,99746.07,3291620.22,USD,2026-01-25,2025-12-23,2026-01-25,0,,Delivered
45108088,00010,NSN-3525-849979,Power distribution unit,100095,Gateway,Essential,1,LOT,1531615.5,1531615.5,USD,2026-07-31,2026-05-29,2026-07-31,0,,Open
45108089,00010,NSN-9655-112653,Cryo valve assembly,100033,Gateway,Routine,32,EA,255089.06,8162849.89,USD,2026-04-06,2026-03-06,2026-04-06,0,,Delivered
45108090,00010,NSN-7837-582860,Combustion chamber liner,100002,Artemis-3,Routine,2,EA,210349.81,420699.62,USD,2025-11-16,2025-11-08,2025-11-16,0,,Delivered
45108091,00010,NSN-9153-711484,MLI blanket set,100026,SR1-Freedom,Critical,11,SET,6280124.95,69081374.4,USD,2027-04-01,2026-04-10,2027-04-01,0,,Open
45108092,00010,NSN-5713-537420,Combustion chamber liner,100001,Gateway,Critical,33,EA,7382102.79,243609392.16,USD,2026-12-03,2026-04-02,2026-12-03,0,,Open
45108093,00010,NSN-2060-481377,Titanium thrust bracket,100108,SR1-Freedom,Routine,5,SET,187432.51,937162.57,USD,2026-02-23,2026-01-09,2026-02-23,0,,Delivered
45108094,00010,NSN-6902-980764,Flight software license,100099,SR1-Freedom,Essential,27,EA,1891907.52,51081503.16,USD,2026-03-15,2025-12-28,2026-07-08,115,,Open-Late
45108095,00010,NSN-1879-202430,Connector backshell,100045,EGS-Ground,Essential,4,EA,1091889.95,4367559.82,USD,2026-08-23,2026-04-13,2026-09-14,22,,Open-Late
45108096,00010,NSN-3776-806765,Ablative TPS tile,100025,Artemis-3,Critical,24,EA,7269020.96,174456502.97,USD,2026-07-21,2025-11-21,2026-07-21,0,,Open
45108097,00010,NSN-7652-581294,Space-grade DC-DC converter,100075,SR1-Freedom,Essential,31,SET,242844.25,7528171.78,USD,2026-02-17,2025-10-19,2026-02-17,0,,Delivered
45108098,00010,NSN-4046-207241,Flight computer module,100116,Moon-Base,Essential,8,EA,265181.21,2121449.66,USD,2026-06-11,2026-01-05,2026-07-03,22,,Open-Late
45108099,00010,NSN-6067-798435,RAD-hard FPGA board,100067,Moon-Base,Routine,2,EA,611847.09,1223694.18,USD,2025-11-05,2025-10-29,2025-11-05,0,,Delivered
45108100,00010,NSN-3535-788637,MLI blanket set,100014,SR1-Freedom,Essential,29,LOT,1921759.83,55731035.2,USD,2026-06-10,2026-01-27,2026-06-10,0,,Open
45108101,00010,NSN-9153-711484,MLI blanket set,100069,SR1-Freedom,Critical,15,SET,6693761.93,100406428.96,USD,2026-12-06,2025-12-15,2026-12-06,0,,Open
45108102,00010,NSN-5735-839142,Solar array wing,100062,EGS-Ground,Critical,21,EA,8554656.19,179647779.98,USD,2026-10-08,2025-10-03,2026-10-08,0,,Open
45108103,00010,NSN-8372-588461,Cryo valve assembly,100118,EGS-Ground,Routine,9,EA,163649.76,1472847.83,USD,2026-01-21,2025-11-22,2026-01-21,0,,Delivered
45108104,00010,NSN-8635-429287,Mobile launcher umbilical,100034,Gateway,Essential,39,EA,825996.97,32213881.64,USD,2026-06-21,2026-02-05,2026-06-21,0,,Open
45108105,00010,NSN-5670-187949,Turbopump impeller,100081,Gateway,Routine,2,EA,72844.55,145689.09,USD,2026-06-11,2026-05-03,2026-06-11,0,,Open
45108106,00010,NSN-6055-621530,Mobile launcher umbilical,100038,Moon-Base,Critical,7,EA,5001608.11,35011256.77,USD,2026-11-23,2026-01-06,2027-03-01,98,,Open-Late
45108107,00010,NSN-6336-341238,Ablative TPS tile,100087,Gateway,Routine,37,SET,726365.65,26875528.93,USD,2026-03-06,2026-02-21,2026-03-06,0,,Delivered
45108108,00010,NSN-5659-740774,Al-Li dome gore,100086,EGS-Ground,Routine,13,EA,258222.5,3356892.44,USD,2026-04-20,2026-03-15,2026-07-01,72,,Open-Late
45108109,00010,NSN-4433-555786,Power distribution unit,100037,SR1-Freedom,Essential,40,EA,2255300.86,90212034.33,USD,2026-07-24,2026-05-29,2026-07-24,0,,Open
45108110,00010,NSN-8133-192422,Pad water deluge nozzle,100046,SR1-Freedom,Critical,23,SET,5016702.54,115384158.34,USD,2026-11-05,2026-03-17,2027-02-09,96,X,Open-Late
45108111,00010,NSN-6575-270948,Flight software license,100103,EGS-Ground,Critical,6,LOT,5090412.01,30542472.07,USD,2026-06-24,2025-12-07,2026-06-24,0,,Open
45108112,00010,NSN-6026-267475,Mobile launcher umbilical,100041,Artemis-3,Essential,13,EA,903166.41,11741163.28,USD,2026-09-16,2026-05-15,2026-09-16,0,,Open
45108113,00010,NSN-7770-156837,Cryo transfer line,100010,SR1-Freedom,Critical,37,LOT,1405385.01,51999245.48,USD,2026-11-09,2026-01-08,2027-01-25,77,,Open-Late
45108114,00010,NSN-4402-821634,Mobile launcher umbilical,100032,SR1-Freedom,Routine,24,LOT,673992.8,16175827.31,USD,2026-03-30,2026-03-23,2026-03-30,0,,Delivered
45108115,00010,NSN-5637-499152,Rad-hard memory array,100098,EGS-Ground,Essential,5,SET,2375962.6,11879813.0,USD,2026-02-02,2025-10-02,2026-04-29,86,,Delivered
45108116,00010,NSN-8842-583646,Connector backshell,100054,Moon-Base,Routine,1,SET,442325.31,442325.31,USD,2026-04-25,2026-03-11,2026-04-25,0,,Delivered
45108117,00010,NSN-3315-828834,Pad water deluge nozzle,100002,EGS-Ground,Routine,19,EA,38583.7,733090.28,USD,2025-12-17,2025-11-03,2026-04-23,127,,Delivered
45108118,00010,NSN-8451-192337,Inertial measurement unit,100004,EGS-Ground,Essential,19,EA,2111397.64,40116555.1,USD,2026-03-28,2026-01-13,2026-03-28,0,,Delivered
45108119,00010,NSN-1726-469412,Titanium thrust bracket,100005,Moon-Base,Essential,4,EA,2038620.43,8154481.7,USD,2026-07-25,2026-02-12,2026-07-25,0,,Open
45108120,00010,NSN-1367-355506,Telemetry decoder,100086,EGS-Ground,Critical,22,LOT,304465.99,6698251.85,USD,2027-05-18,2026-03-31,2027-05-18,0,,Open
45108121,00010,NSN-1998-683761,Solar array wing,100023,SR1-Freedom,Routine,11,SET,862217.81,9484395.88,USD,2026-04-19,2026-03-08,2026-07-28,100,,Open-Late
45108122,00010,NSN-4087-272892,Space-grade DC-DC converter,100012,Moon-Base,Routine,7,EA,163808.91,1146662.37,USD,2026-02-16,2026-01-26,2026-04-06,49,,Delivered
45108123,00010,NSN-6488-946313,RAD-hard FPGA board,100006,EGS-Ground,Essential,39,SET,1855867.43,72378829.69,USD,2026-06-06,2026-04-06,2026-07-08,32,,Open-Late
45108124,00010,NSN-9511-201836,Ablative TPS tile,100059,EGS-Ground,Critical,37,LOT,4867188.55,180085976.49,USD,2026-12-26,2026-05-02,2027-01-01,6,,Open-Late
45108125,00010,NSN-4976-835363,Flight computer module,100082,Artemis-3,Essential,32,EA,2223331.78,71146617.01,USD,2026-02-03,2025-11-06,2026-02-03,0,,Delivered
45108126,00010,NSN-7703-817956,Mobile launcher umbilical,100011,EGS-Ground,Essential,36,EA,87415.51,3146958.22,USD,2026-08-28,2026-03-11,2026-08-28,0,,Open
45108127,00010,NSN-2608-307007,Li-ion battery module,100010,Moon-Base,Routine,30,LOT,75559.12,2266773.52,USD,2026-06-11,2026-05-13,2026-06-11,0,,Open
45108128,00010,NSN-6640-193624,Ground command toolkit,100002,SR1-Freedom,Essential,3,LOT,1052840.19,3158520.57,USD,2026-05-15,2025-12-18,2026-05-15,0,,Delivered
45108129,00010,NSN-4308-576769,Pad water deluge nozzle,100050,SR1-Freedom,Critical,9,SET,702601.72,6323415.48,USD,2026-11-08,2026-01-27,2026-11-08,0,,Open
45108130,00010,NSN-6680-648410,Mobile launcher umbilical,100069,Artemis-3,Essential,11,EA,2007327.13,22080598.48,USD,2026-04-23,2026-01-26,2026-04-23,0,,Delivered
45108131,00010,NSN-2578-649857,Combustion chamber liner,100089,Artemis-3,Critical,26,EA,6069762.55,157813826.21,USD,2026-11-18,2026-04-14,2026-11-18,0,,Open
45108132,00010,NSN-2843-804378,Combustion chamber liner,100111,Artemis-3,Essential,14,EA,1804710.53,25265947.43,USD,2026-04-30,2025-12-17,2026-04-30,0,,Delivered
45108133,00010,NSN-3924-663356,Turbopump impeller,100114,SR1-Freedom,Essential,15,SET,2553361.38,38300420.69,USD,2026-08-18,2026-05-08,2026-09-25,38,,Open-Late
45108134,00010,NSN-4212-688426,Flight software license,100061,Artemis-3,Essential,24,EA,1785963.04,42863113.01,USD,2026-09-11,2026-05-26,2027-03-25,195,X,Open-Late
45108135,00010,NSN-4729-371212,Combustion chamber liner,100004,SR1-Freedom,Essential,19,EA,1113393.87,21154483.6,USD,2026-10-14,2026-05-19,2026-10-14,0,,Open
45108136,00010,NSN-9586-648141,Cryo transfer line,100027,Gateway,Essential,38,LOT,1824521.13,69331802.97,USD,2026-06-24,2026-02-04,2026-07-04,10,,Open-Late
45108137,00010,NSN-9153-711484,MLI blanket set,100035,SR1-Freedom,Critical,18,SET,7445501.3,134019023.44,USD,2026-11-16,2025-11-25,2027-01-06,51,,Open-Late
45108138,00010,NSN-6129-703727,Turbopump impeller,100086,Gateway,Essential,38,EA,51710.97,1965016.75,USD,2026-07-29,2026-02-28,2026-07-29,0,,Open
45108139,00010,NSN-7494-559337,Combustion chamber liner,100107,Gateway,Essential,27,EA,1856250.02,50118750.56,USD,2026-06-11,2026-03-28,2026-09-17,98,,Open-Late
45108140,00010,NSN-5828-669097,Cryo transfer line,100043,Artemis-3,Routine,33,EA,557319.77,18391552.43,USD,2026-01-24,2025-12-14,2026-01-24,0,,Delivered
45108141,00010,NSN-6952-850689,Cryo transfer line,100019,Artemis-3,Essential,11,EA,2150571.39,23656285.33,USD,2026-04-09,2025-12-29,2026-04-09,0,,Delivered
45108142,00010,NSN-9706-627778,Flight computer module,100087,EGS-Ground,Routine,30,EA,472785.62,14183568.68,USD,2026-02-12,2025-12-25,2026-02-12,0,,Delivered
45108143,00010,NSN-6615-291752,Rad-hard memory array,100064,Gateway,Critical,20,EA,6116001.5,122320029.9,USD,2026-09-26,2025-11-06,2026-09-26,0,,Open
45108144,00010,NSN-5498-770532,Telemetry decoder,100002,Gateway,Routine,39,EA,284158.11,11082166.35,USD,2026-01-11,2025-11-23,2026-03-03,51,,Delivered
45108145,00010,NSN-5421-533108,Flight computer module,100039,Gateway,Critical,40,SET,6247160.92,249886436.89,USD,2026-07-22,2025-12-11,2026-08-19,28,,Open-Late
45108146,00010,NSN-4212-688426,Flight software license,100049,Artemis-3,Essential,4,EA,1877518.12,7510072.47,USD,2026-06-22,2026-03-06,2026-06-22,0,,Open
45108147,00010,NSN-6121-853258,Titanium thrust bracket,100019,EGS-Ground,Essential,18,EA,1405192.59,25293466.68,USD,2026-07-30,2026-03-05,2026-07-30,0,,Open
45108148,00010,NSN-7302-994787,MLI blanket set,100093,EGS-Ground,Essential,15,EA,782169.73,11732545.96,USD,2026-08-09,2026-03-20,2026-08-09,0,,Open
45108149,00010,NSN-5979-875501,Solar array wing,100015,Moon-Base,Essential,12,LOT,1893712.54,22724550.46,USD,2026-04-22,2025-12-04,2026-07-11,80,,Open-Late
45108150,00010,NSN-6680-648410,Mobile launcher umbilical,100048,Artemis-3,Essential,10,EA,1963637.75,19636377.51,USD,2026-07-08,2026-04-12,2026-07-08,0,,Open
45108151,00010,NSN-2778-117367,Composite interstage panel,100042,EGS-Ground,Critical,14,SET,725639.51,10158953.13,USD,2026-12-08,2025-11-25,2026-12-08,0,,Open
45108152,00010,NSN-6640-193624,Ground command toolkit,100059,SR1-Freedom,Essential,28,LOT,971201.67,27193646.73,USD,2026-04-22,2025-11-25,2026-08-04,104,,Open-Late
45108153,00010,NSN-8452-586288,Inertial measurement unit,100053,Gateway,Routine,23,EA,658312.26,15141182.04,USD,2026-04-06,2026-02-08,2026-08-01,117,,Open-Late
45108154,00010,NSN-8521-565765,Combustion chamber liner,100118,Artemis-3,Routine,25,SET,110952.9,2773822.61,USD,2026-06-15,2026-05-08,2026-06-15,0,,Open
45108155,00010,NSN-3713-341162,Mobile launcher umbilical,100000,Moon-Base,Critical,36,EA,3122760.25,112419369.05,USD,2026-11-13,2026-02-23,2027-06-09,208,X,Open-Late
45108156,00010,NSN-6463-814956,Connector backshell,100118,Artemis-3,Essential,21,SET,228305.43,4794413.98,USD,2026-04-22,2026-02-13,2026-04-22,0,,Delivered
45108157,00010,NSN-9564-211642,Flight computer module,100046,Moon-Base,Critical,9,EA,2175388.67,19578498.07,USD,2026-09-05,2026-02-23,2026-12-09,95,,Open-Late
45108158,00010,NSN-2161-113721,Ablative TPS tile,100014,Gateway,Routine,40,EA,557218.16,22288726.44,USD,2025-12-05,2025-10-06,2026-05-15,161,X,Delivered
45108159,00010,NSN-1367-355506,Telemetry decoder,100098,EGS-Ground,Critical,23,LOT,360829.31,8299074.12,USD,2027-02-19,2026-01-02,2027-02-19,0,,Open
45108160,00010,NSN-4097-166007,Solar array wing,100015,Gateway,Critical,36,EA,5232588.21,188373175.39,USD,2026-10-07,2026-02-11,2026-10-07,0,,Open
45108161,00010,NSN-5067-267457,Flight software license,100011,Gateway,Routine,24,SET,691079.56,16585909.42,USD,2026-03-11,2026-02-20,2026-09-11,184,X,Open-Late
45108162,00010,NSN-4163-135695,Power distribution unit,100056,Moon-Base,Critical,9,EA,8235284.56,74117561.08,USD,2026-08-15,2026-03-01,2026-11-03,80,X,Open-Late
45108163,00010,NSN-7755-901305,Connector backshell,100064,Moon-Base,Essential,14,LOT,1056704.43,14793862.01,USD,2026-06-28,2026-03-14,2026-10-08,102,,Open-Late
45108164,00010,NSN-5400-490532,Cryo transfer line,100023,SR1-Freedom,Critical,4,EA,6740911.93,26963647.72,USD,2026-10-10,2026-01-08,2027-01-04,86,,Open-Late
45108165,00010,NSN-9238-158104,Flight software license,100051,Moon-Base,Routine,40,EA,218713.21,8748528.25,USD,2026-05-11,2026-04-15,2026-05-11,0,,Delivered
45108166,00010,NSN-4963-490559,RAD-hard FPGA board,100031,EGS-Ground,Essential,22,EA,1028000.5,22616011.08,USD,2026-07-13,2026-04-14,2026-09-07,56,,Open-Late
45108167,00010,NSN-9317-908320,Combustion chamber liner,100073,EGS-Ground,Essential,39,SET,304563.31,11877968.93,USD,2026-06-21,2026-04-28,2026-06-21,0,,Open
45108168,00010,NSN-2169-162535,Composite interstage panel,100088,Gateway,Critical,9,SET,4706854.73,42361692.57,USD,2026-12-22,2026-03-20,2027-02-28,68,,Open-Late
45108169,00010,NSN-8464-425469,Turbopump impeller,100038,Moon-Base,Routine,16,LOT,722170.79,11554732.6,USD,2025-11-23,2025-11-02,2025-11-23,0,,Delivered
45108170,00010,NSN-5009-876513,Flight computer module,100015,SR1-Freedom,Critical,12,EA,1020899.81,12250797.68,USD,2026-11-10,2025-12-01,2026-11-10,0,,Open
45108171,00010,NSN-4946-446968,Connector backshell,100065,Gateway,Routine,40,EA,306604.48,12264179.38,USD,2026-03-15,2026-02-22,2026-03-15,0,,Delivered
45108172,00010,NSN-8869-309374,Solar array wing,100102,SR1-Freedom,Critical,14,EA,3294552.96,46123741.38,USD,2026-12-24,2026-05-13,2027-01-15,22,,Open-Late
45108173,00010,NSN-2234-285751,Al-Li dome gore,100082,EGS-Ground,Routine,18,LOT,398843.93,7179190.68,USD,2026-06-28,2026-05-04,2026-06-28,0,,Open
45108174,00010,NSN-4271-940181,Titanium thrust bracket,100067,Artemis-3,Essential,25,EA,1255618.66,31390466.6,USD,2026-06-11,2026-04-14,2026-06-11,0,,Open
45108175,00010,NSN-9317-908320,Combustion chamber liner,100073,EGS-Ground,Essential,37,SET,318980.1,11802263.6,USD,2026-04-10,2026-02-15,2026-04-10,0,,Delivered
45108176,00010,NSN-9153-711484,MLI blanket set,100087,SR1-Freedom,Critical,21,SET,6514961.2,136814185.16,USD,2026-12-08,2025-12-17,2026-12-08,0,,Open
45108177,00010,NSN-8933-489967,MLI blanket set,100013,Gateway,Routine,15,LOT,646340.04,9695100.67,USD,2025-11-23,2025-10-25,2026-01-04,42,,Delivered
45108178,00010,NSN-1665-186243,Solar array wing,100074,EGS-Ground,Essential,32,SET,1886960.92,60382749.58,USD,2026-04-11,2025-11-19,2026-04-11,0,,Delivered
45108179,00010,NSN-9955-265649,Solar array wing,100119,Artemis-3,Critical,22,EA,4108308.57,90382788.65,USD,2026-10-03,2025-12-11,2026-10-03,0,,Open
45108180,00010,NSN-2404-800596,Cryo valve assembly,100096,Moon-Base,Essential,31,SET,1431968.14,44391012.28,USD,2026-03-28,2025-10-29,2026-03-28,0,,Delivered
45108181,00010,NSN-3188-601410,Heat-pipe radiator panel,100080,Gateway,Critical,38,EA,5488862.93,208576791.19,USD,2026-10-16,2025-12-09,2026-12-30,75,,Open-Late
45108182,00010,NSN-7221-917012,Titanium thrust bracket,100112,SR1-Freedom,Essential,22,SET,2475243.78,54455363.27,USD,2026-08-06,2026-05-20,2026-08-06,0,,Open
45108183,00010,NSN-8306-474754,Heat-pipe radiator panel,100083,Moon-Base,Critical,1,EA,5319980.38,5319980.38,USD,2026-09-13,2026-04-18,2026-09-13,0,,Open
45108184,00010,NSN-5421-533108,Flight computer module,100097,Gateway,Critical,35,SET,8111061.47,283887151.55,USD,2026-12-15,2026-05-06,2027-04-12,118,,Open-Late
45108185,00010,NSN-2166-595158,Inertial measurement unit,100017,EGS-Ground,Routine,22,EA,236156.36,5195439.97,USD,2026-04-06,2026-02-15,2026-05-03,27,,Delivered
45108186,00010,NSN-1013-837520,Flight computer module,100072,Moon-Base,Essential,25,LOT,991979.26,24799481.49,USD,2026-06-06,2026-03-25,2026-06-23,17,,Open-Late
45108187,00010,NSN-2015-756190,Solar array wing,100111,Moon-Base,Essential,32,SET,366946.53,11742289.08,USD,2025-12-24,2025-11-02,2025-12-24,0,,Delivered
45108188,00010,NSN-4087-272892,Space-grade DC-DC converter,100012,Moon-Base,Routine,17,EA,182074.65,3095269.04,USD,2026-06-09,2026-05-19,2026-10-05,118,,Open-Late
45108189,00010,NSN-2204-184714,Cryo transfer line,100088,EGS-Ground,Essential,26,LOT,1460667.35,37977351.05,USD,2026-03-23,2026-01-21,2026-03-23,0,,Delivered
45108190,00010,NSN-7770-156837,Cryo transfer line,100108,SR1-Freedom,Critical,36,LOT,1532142.81,55157141.32,USD,2026-09-20,2025-11-19,2026-10-21,31,,Open-Late
45108191,00010,NSN-8889-824038,Cryo valve assembly,100013,SR1-Freedom,Critical,2,LOT,3988546.69,7977093.38,USD,2027-04-17,2026-03-24,2027-04-17,0,,Open
45108192,00010,NSN-7793-950576,MLI blanket set,100034,Gateway,Essential,12,EA,536448.64,6437383.71,USD,2026-10-11,2026-04-26,2026-10-11,0,,Open
45108193,00010,NSN-5525-644932,Rad-hard memory array,100072,SR1-Freedom,Essential,30,EA,1084676.71,32540301.4,USD,2026-04-29,2025-11-02,2026-04-29,0,,Delivered
45108194,00010,NSN-8144-523533,Cryo transfer line,100107,Gateway,Routine,13,LOT,109484.35,1423296.6,USD,2025-11-19,2025-11-12,2026-01-05,47,,Delivered
45108195,00010,NSN-3466-106687,MLI blanket set,100020,SR1-Freedom,Routine,22,EA,875107.41,19252363.0,USD,2025-11-17,2025-10-07,2026-03-26,129,,Delivered
45108196,00010,NSN-5400-490532,Cryo transfer line,100083,SR1-Freedom,Critical,26,EA,7886264.51,205042877.2,USD,2026-12-13,2026-03-13,2026-12-13,0,,Open
45108197,00010,NSN-8438-637566,Cryo transfer line,100111,Artemis-3,Routine,8,EA,221022.13,1768177.05,USD,2025-12-29,2025-11-26,2025-12-29,0,,Delivered
45108198,00010,NSN-5699-608307,Inertial measurement unit,100112,Artemis-3,Critical,32,EA,923704.53,29558544.88,USD,2027-04-18,2026-04-05,2027-05-13,25,,Open-Late
45108199,00010,NSN-4939-694223,Al-Li dome gore,100092,Moon-Base,Routine,3,EA,578166.91,1734500.72,USD,2025-11-09,2025-10-09,2026-02-15,98,X,Delivered
45108200,00010,NSN-7112-114760,Heat-pipe radiator panel,100049,SR1-Freedom,Routine,9,EA,534550.2,4810951.82,USD,2026-06-03,2026-05-26,2026-06-03,0,,Delivered
45108201,00010,NSN-4097-166007,Solar array wing,100061,Gateway,Critical,14,EA,4225750.79,59160511.1,USD,2026-10-15,2026-02-19,2027-02-14,122,,Open-Late
45108202,00010,NSN-9920-776149,Space-grade DC-DC converter,100101,Gateway,Essential,4,EA,225641.34,902565.35,USD,2026-02-25,2025-11-02,2026-05-25,89,,Delivered
45108203,00010,NSN-3035-999312,Flight computer module,100099,Moon-Base,Critical,26,EA,6391566.03,166180716.71,USD,2026-12-24,2026-01-05,2027-02-02,40,,Open-Late
45108204,00010,NSN-7637-906564,RAD-hard FPGA board,100011,Gateway,Essential,33,EA,1823998.12,60191937.82,USD,2026-04-26,2026-01-05,2026-04-26,0,,Delivered
